0,1,2
1.4094081657368567,0.5709802359648946,-0.5638264437787001
0.9492138623376077,-0.31418062996117796,-0.09770844918097346
-1.2584169922606405,1.474053558923149,0.21858655479159828
-0.07485142979038902,0.6473673365185763,-0.9452306796232717
0.10412108974400543,0.09111032392275238,0.2346860641038693
-1.164253035348046,-0.5604465356872317,-0.5887244962043815
-1.2923887897420157,-0.6642806947305919,0.48660459642910503
0.07820007014488227,-0.6428121660367756,-0.4535187457210453
-0.2335074842305908,0.8792040752255567,0.07990011391657631
0.7050589712485762,-0.26632248830609295,-0.5417276567047042
-0.7140283556174005,1.3035765846165142,-0.46458745195739953
-0.4580658171708079,-0.7176728517004266,-0.4840447063347917
0.3617230339811112,1.2097730194170246,-0.5710469908363162
-0.4800933727039973,-0.9778709501601108,0.1676990332646333
-0.31420766522085636,-0.7919852166550646,-0.44346981678592867
-0.6816392653839481,0.1333431072747645,1.5791219547146431
0.5704567051394069,0.39361814596771505,-0.2575050196449493
-0.2509480223831299,-0.22864655204924206,-0.05404691625575455
1.0739431137140516,-0.3542894168496147,-0.28945628884803976
2.779513829490999,-0.6953303645615289,0.1849581046825293
-0.27510749918438393,-0.4208073657989257,-0.13890642164959233
0.541594344891834,-0.12443708750791464,-1.003335924179373
-1.0636577284557631,-0.07528732184461537,-0.21720398659957152
-0.8370703246424434,0.15045328859292315,-0.044533338186068507
-0.28881160209883305,-0.583893091902819,-0.3102918088041869
0.7787901453446618,1.3184002410850635,-0.260738530210174
-1.1287885766422099,-0.410625046179881,0.2687123105872587
-0.49558327468543306,-0.29920833242588146,0.4267926493207706
-0.044459300022363805,-0.26676093401808393,-1.1259031381150142
3.0869269702884425,0.15144019619044677,0.14703300203510852
2.5562817428019966,-0.6876954308516631,0.14116474991534564
-0.06322214879251381,0.4931094537957665,-0.41690381781364894
-1.0093967778864592,-0.964846857893979,-0.5403260688044128
0.12469607300245183,-0.6617170871547984,-0.27538247832824925
-0.5900009115354886,-0.13578785074804914,-1.139237814552848
-0.013542894519065388,1.8340991897671433,-0.06439143967409851
-0.048092601903033314,-0.5986212042365611,-0.3697577223684633
0.360952997567098,-0.9667647011026482,0.4412312606083443
0.7232676702743248,2.1790498094562754,0.3472681227985573
-1.50477879422887,-0.7512655702024464,-0.6770343755442413
-0.9892470328927623,-0.07783229974790401,-0.20260620167717694
-0.7425765016239416,0.4036867037168578,-0.13497388631365062
0.015289697715857042,-0.04073108020878349,-0.8176189933489345
2.68765784767403,0.42475936680291126,-0.5236219520577649
1.1765798376409322,0.3172978557313289,0.03167418962433922
-0.012167025628130178,-0.034584264407372174,1.8271812173622666
0.1306962111445985,-0.28618587302500303,-0.2582840833273134
-0.2984696948632533,-0.6962206431113251,0.10301818699736234
-1.373522883004904,-0.7262341228546004,-0.7721747186008971
1.7199548140301275,-0.025621677528614255,-0.5119995653194599
-1.1489914837783106,-0.6058429183425998,0.019163265807575016
-1.1309034136923628,2.2918799293977403,-0.7380425973377579
-0.7406846676357156,0.24948582724287768,0.690815009284157
1.3687976208696835,0.9840998084273953,0.6850274091852887
2.1857235433736286,-0.1908510271760909,-0.48616317922687896
0.8323120705222297,-0.5528453513040874,-0.10270435467234271
-0.7072857424213224,1.2170405552101844,-0.7545006398743636
0.4727822670379726,-0.6164360495595815,-0.2675732279117015
-0.9947460074900123,-0.6744606063437466,0.5449957361186831
-1.6218709107004192,0.8335460627405815,1.1234579257538913
2.684069693236548,-0.24776687849274875,-0.49693527796748815
-1.342515456145992,0.41028241476442895,1.1775946158630708
-0.16236428564506705,1.8391891455737204,-0.0935870095188876
0.5353413049564059,0.7900284470165547,-0.7892664756378917
-1.0172595547520995,0.5972876330304028,1.0723473491315096
-0.3582590584857838,-0.5121257048514694,-0.33626891343065535
-0.3163383221405821,-0.7123383817111774,-0.6508706131498166
0.8448357448529767,-0.6291609390760246,-0.19458430329972887
-0.5689674708440393,-0.5808063589135407,-0.4719422168252252
0.08220201946176577,2.0994260543276893,-0.8296977880760048
-0.053691219612172734,-0.10407726428160562,-1.1201182035585293
0.16353764393537717,0.26666430410484265,0.7134279940294208
0.8089498748433605,-0.8282586286164868,0.139220253974612
-0.4239288903103856,-0.4157174099923484,-0.1681019914943814
1.3710116468352644,1.898324672527394,-0.48300964140137154
1.4592946561133846,0.2711259500180145,0.7737548505028202
0.7274770540352419,0.17757381790781684,-0.695840808478409
-1.245757627006823,-0.5474771319881165,-0.7993437577865901
-1.3224743831207728,-1.0041923780702884,-0.515652325031548
-0.13768757479661356,-0.6084343415239192,0.419512096202317
-0.5685546903204937,1.5499585933820859,-0.48251864897127056
1.0352101753124183,-0.17061408768381614,-0.8802360898471349
-0.8061758259403334,-0.22876943578327627,-0.33133754749685407
0.06259304401442269,-0.45146998437242336,-0.24102363382195743
-0.8459246163640105,-0.6795505621503238,0.5741913059634722
-0.8711563831908603,0.82420176456299,0.6336590005823832
0.8439081290553335,-1.1163560834059771,0.5021176957107504
-0.09288099982092186,0.6113806875745329,0.08933049288578994
1.6093661952263436,-0.038286574534512056,1.1683372062349102
-0.904529990548813,-0.7024029842806948,-0.571631415869159
