0,1,2,3,4,5,6
1.4094068875229493,0.5709770539631438,-0.5608916046277035,-0.7649504802522741,-0.3017089718825198,0.45630603469836184,0.12267643235992422
0.949213114568134,-0.3141425583926965,-0.09782118602273619,-0.46565411973913745,-0.3474790498371807,0.27261584307032594,-0.16491023769158777
-1.2584158620411618,1.4740842295364425,0.21717451610877636,0.026678029136049906,0.6098532543518566,0.8440878685928682,-0.4157746640729257
-0.0748538182079781,0.6470667467923398,-0.9452144277848002,0.14895463687040647,-1.1529681660988755,-0.35421530268829454,-0.1230829351891275
0.1041214571713247,0.09079293767704728,0.24026744923413848,-1.2928259064605094,-0.5443304071516004,0.682492323373776,0.05565821063960274
-1.1642553616195273,-0.5602346201264924,-0.5871230246781621,0.0235723358773218,-0.5103214916499583,0.1695720310110751,-0.47932045868806517
-1.292387728543543,-0.6642038329033629,0.48649216289846253,-0.877844476122591,-0.9730989124000672,0.20901500535187215,0.23826900411639232
0.07819847062637121,-0.6429114688368974,-0.45512721083993124,0.20927826858092002,-0.5206336896544803,0.020433236774966654,-0.3894892349479339
-0.23350774009602177,0.8793042792630543,0.0785979918667294,1.3239193072273563,-0.09307077546602617,-0.5719991004194648,2.0849364096674217
0.7050598145190506,-0.2665799402259188,-0.5410526080841978,0.09488729467239025,0.723326795234554,0.2667310533566317,-0.12211097479320535
-0.7140299874090795,1.3037673924341322,-0.4640898035095306,-0.1432597445621201,0.09236355631347018,1.1679639889850226,-0.640140517268747
-0.4580656373478162,-0.7175395563478367,-0.48207490005731324,-0.14539562536870732,0.417876083121805,0.3718474596499001,-0.19620196878781945
0.36172278381073525,1.209844661883932,-0.5702877757872031,0.7131247764159104,0.6041570487175455,-0.20158502127714734,-0.3756654886329055
-0.4800936838188304,-0.977951468776047,0.16561554165419015,0.5089600146220528,-0.688342638622284,0.21708502541279223,-0.08082500127329867
-0.31420503579408243,-0.7919330125021744,-0.4429010805784662,-0.6997299004795905,1.336232917558742,-0.5739869327494697,1.108068055968972
-0.6816389499894968,0.13333283090412906,1.5813484841500494,0.31488042697279167,-0.5572252941854405,-1.5956484836011953,-0.9230118975273329
0.5704561721315836,0.3936581458203931,-0.2551973269841329,-0.6732228659159468,-0.24473508540979327,-0.9837165679800142,1.1805240527480805
-0.2509465166514451,-0.22852232376030074,-0.05239141570457736,0.1723896886228495,0.9307786118568043,0.3604366596520373,0.03390198699333524
1.073942505678645,-0.3542303214567474,-0.2885011344497835,-0.7764616549772244,-0.13592110587810363,-0.9980365125267172,1.1287150491276554
2.779513889309436,-0.695210857917027,0.1860972372594507,-0.3646156512546645,0.1854393757509003,0.2980455899362338,-0.0770095266682861
-0.27510742333141935,-0.4205927332346796,-0.13747627345218696,-0.9045268104210131,-0.2877480029184783,0.45254576515875766,-0.21086958141965717
0.5415916842462388,-0.12425071250054526,-1.0020710962314603,0.4734756673585057,-0.5117322534808807,-0.4865464190517081,-0.5496374591060239
-1.0636578299028063,-0.07517853425879234,-0.2171478350904761,-1.1081055019214827,-0.6368805390044457,0.4610524300844011,-0.19249948021131924
-0.8370685632663963,0.15049410204751595,-0.045385283202164194,-1.4332549088930109,0.2599576400556121,0.6084413596769617,-0.2654512814448815
-0.28881106149567,-0.5839467194942987,-0.31129853660690415,-0.9209501772802676,0.10043439884703712,-1.1776604392140901,1.0868762747663008
0.7787880846921533,1.3185225910197418,-0.2609562454989697,0.506808459511931,-0.22058334184538458,0.02329074816208367,-0.4070008716261584
-1.128787612873485,-0.41082022572665333,0.2689989092288601,0.6386209386700226,0.09654279502816153,-0.18970634566842615,-0.44908458215858865
-0.4955840066410202,-0.29935627592473596,0.42655389243587966,0.6757514703240564,-0.5953586360980273,-0.34834924486097074,-0.5955691706181546
-0.04446055398733908,-0.2668498808066964,-1.1265109057740486,0.4768862314073203,0.23801172866395143,-0.059932275699352146,-0.12260219809176848
3.0869268909822685,0.1515532865637174,0.14587555120917958,-0.05490465543268006,0.694214609030404,0.652262447752894,-0.3674712659932129
2.5562816675587396,-0.6875706935137891,0.14233005262147258,-0.3426427463226653,0.1460566851433045,0.2907735016951871,-0.09978184357506609
-0.06322340029926043,0.4931839810948983,-0.41629498338336884,-0.5186103548299567,-0.21000907362942198,-0.8202137303339344,0.9888805823300199
-1.0093949745025617,-0.9648437054612476,-0.5399363569277063,-0.1050317122657352,0.8920910555706091,-0.1719029003597902,-0.29246377019740755
0.12469658005517656,-0.6617647566258136,-0.27460235455688764,-0.5209352601274141,0.08402001211013356,-0.03439867700325967,0.05054319530523463
-0.5900042657823044,-0.13585865931242624,-1.1413815201458037,0.628139499180083,-1.0355827534622364,-0.32246339765282594,-0.5647894266651192
-0.01354327059390956,1.834139334500393,-0.06604979446319602,-0.5369777585588764,-0.5046731516302552,0.28568279427122284,-0.21126916077653207
-0.048094252866047175,-0.5984354421426813,-0.3682871014882717,-0.08629218878267433,-0.3134080386119794,0.2059324722163087,-0.36545887415416545
0.36095322027510046,-0.9665828211625279,0.44211345110375466,0.11817363588646175,-0.31045866161353475,0.4340966432320034,0.04188539944984965
0.7232691895853001,2.1789023731853323,0.34383695240260714,-0.40516931773332904,0.7149310447322691,2.0142793750771424,-0.26532203035347307
-1.5047768851311278,-0.7511854690182395,-0.6763260653143495,-0.5825410741755946,1.1261919009848975,-0.6127714033683855,0.9866156991328124
-0.9892470893192409,-0.0777252557265383,-0.20255877354448337,-1.1154298035654824,-0.6237529754685806,0.46347645949808336,-0.18490870790905922
