0,1,2,3,4,5,6,7,8,9
1.409407592645775,0.5701106727095537,-0.55874431446316,-0.7565803960594523,-0.2928336056031097,0.3659548574046844,0.09213411561657264,-1.2644390651756225,0.251039538578097,0.8442290510122263
0.9492131043736037,-0.3142144705478737,-0.09758482037205023,-0.46114001226501306,-0.3508377391925646,0.2669198066847053,-0.16364114197786553,-0.39194130022167695,-0.043697383668573744,0.38643430878576784
-1.258415990653859,1.4739162987703436,0.2158912457045903,0.021695820339031936,0.6167946244487195,0.8469825971724205,-0.48034788376175513,1.2109802720083882,0.6275148410035414,1.076369384723046
-0.07485393267909674,0.6473480391262901,-0.9466725861188965,0.16274592276513816,-1.1519647255976921,-0.35128600687851624,-0.11238583079557896,-1.1812405905632888,0.8512080078812888,0.009498208013690432
0.10412204491317406,0.09058709804393453,0.2412664377478936,-1.2972693924642622,-0.5159374292995171,0.49804703837152486,0.09852482468043243,0.6640019502172614,0.7848789567567517,-0.6187666265635685
-1.1642553230578263,-0.5605513738416448,-0.5874673164985947,0.03331878232791676,-0.4941087552462268,0.20362202111770636,-0.5093939885612824,0.25147909001457025,0.25746438091344775,0.04269669690131786
-1.2923877841239249,-0.664256757840947,0.48688063036678386,-0.869559261950647,-0.9824019986826236,0.2336215625581103,0.23160146189238162,0.3806183421037797,0.00420052158607159,-0.7895059203578004
0.07819849704705115,-0.6429346292208185,-0.45403290589078343,0.21361181132351723,-0.5173026914333684,-0.027867185451264355,-0.41383643571623685,0.5433665899252915,-0.17050993480683577,0.817509930368129
-0.2335075713214836,0.8789198979266518,0.0782755120698288,1.3164314419170848,-0.07068574430859335,-0.6704823599756597,2.0111270728619792,0.5940823703303323,-0.638675772536522,2.0559562223979633
0.7050598335373259,-0.26626220657283567,-0.5412543556535432,0.09264422578835159,0.7350277955321309,0.2438296909227165,-0.020359360996860244,-1.1749714947062786,0.21518388207331454,-0.3992122687903857
-0.7140302078071848,1.3036816341240558,-0.46593395858501335,-0.1406287187939162,0.09187195011505903,1.2457542315656718,-0.6501315068972089,0.48285729158309326,1.1663292223045556,0.3756940995923488
-0.45806567013423233,-0.7176968008889645,-0.48322236046725353,-0.14751307115434661,0.4298674609927834,0.4047054722138397,-0.19504992288520204,-0.17232567884199834,0.07871037006661609,-0.06658508200372273
0.36172258369091786,1.2100186573429226,-0.5726613728219477,0.7005072993685304,0.6048652197581289,-0.13158481124763746,-0.36261914302519105,-0.07089307910242024,-0.9263166580702973,-0.5668176708742636
-0.4800936806321742,-0.9779142272550658,0.167637904528762,0.5166759356025974,-0.6873666889260286,0.16892353808698088,-0.10294018890572812,0.7927018833644679,0.038098418770690604,0.5911522894992632
-0.31420507767174416,-0.7919389175309306,-0.4426002648466771,-0.7149209167647708,1.3301664716418404,-0.580564046652393,1.0867828862341578,0.32165006117577943,0.3310894346185838,0.28323774407252517
-0.6816389273902078,0.13311737010075975,1.5801204311535137,0.3114668976668687,-0.5431898305890795,-1.56644640605429,-0.9596353189611844,-0.4238695193673678,0.433356875706225,-0.22353925286933443
0.5704561472729481,0.3935434919692612,-0.2533156281354914,-0.6502281498620207,-0.2418024001379411,-1.0065804573440895,1.125013561595813,0.4920528888728182,0.47008200439938486,0.17284288935741607
-0.25094646854005337,-0.22883759354874114,-0.053984138688816206,0.16498934498961504,0.9494648064524681,0.3809279004627528,0.011243394420136731,-0.07708802779824105,0.19642050063842909,0.41959447903055447
1.0739425603009523,-0.3543556648722473,-0.2882913810716186,-0.7783256195714933,-0.14479455301118493,-1.0090416979561678,1.1036659024557354,0.7097161325363495,0.22277022581776146,-0.28913432465863875
2.779513846332615,-0.6953782166400373,0.1851790142205864,-0.3640632435365685,0.19283194224116057,0.33241182113215634,-0.09629083852462936,0.1433132068684492,0.14852845208330678,0.17992520371555912
-0.27510747751603726,-0.4207998868174204,-0.1382323734738471,-0.9003575940881123,-0.2832786926875652,0.490117708699416,-0.2236941747501112,-0.1760352970781605,0.16003556097942306,-0.16729221938769143
0.5415915647639341,-0.12431614476297646,-1.0036654852217146,0.47636410317342925,-0.5089500078246793,-0.41302817329480707,-0.5770272467005543,-0.0010249495807883252,-0.12723538018988334,-0.09326447224895333
-1.0636578728436108,-0.07525077844558713,-0.21690095089537928,-1.1024031998373642,-0.6454923408227352,0.45864564142559316,-0.18192289140121246,-0.7398619242446203,-0.06096580314268341,0.07546592521835457
-0.8370688548220855,0.15049309932551366,-0.04721680063087558,-1.4368842025155566,0.24424020697624138,0.6986760542639334,-0.313857219401532,1.1234890954785892,0.910251642619449,0.03186185059307215
-0.28881103480235776,-0.5839732065818386,-0.3101513049756702,-0.9263192405907594,0.08450927067020986,-1.1960544278010743,1.0415485953067873,1.020119324259302,0.11251373435713669,0.03809093663156534
0.7787880766779008,1.3185060509903355,-0.2603812503688111,0.5090179577887161,-0.21229315309980681,0.05043829694334191,-0.4171603021816508,0.3625761936890037,-0.1938236444461162,-0.3789672952612151
-1.1287876378397617,-0.410731370671779,0.269447592918286,0.6327650455036227,0.10879900528361612,-0.2448565664512784,-0.43694026715370765,-0.18233171082690827,-0.02280550762197219,0.42465998249244574
