0,1,2,3,4,5,6,7,8
1.4094076023572915,0.5705785919360148,-0.5585037281537353,-0.7514726808605132,-0.2964764773056788,0.3786443947019542,0.0939333713989545,-1.312067238162152,0.36560033759446503
0.9492132092163594,-0.3141797188623276,-0.09758446295955976,-0.46447381075782934,-0.34889358592648423,0.2706938346072684,-0.16793989066824222,-0.4235931536319758,0.09485418450559507
-1.2584160367418749,1.4737278238576494,0.2168491419819178,0.02039310697850305,0.625291244950118,0.8348046292166509,-0.4679481875719459,1.248951051003142,0.24349724266819806
-0.07485362861317964,0.6471322360458466,-0.9443614701377215,0.14876878348567518,-1.1403549297364528,-0.39279782165873056,-0.08698692228090295,-1.0048146811959595,1.0117060093169425
0.10412165754263562,0.09088713523613033,0.2362603412440394,-1.3095612369326308,-0.5208347692145031,0.5307244221288282,0.08682802667263863,0.9359082225694232,0.6646723932975085
-1.164255064190355,-0.5604790016466844,-0.5878079742863086,0.03114365450711976,-0.49886755927758947,0.20792019101762374,-0.5046402224297487,0.322935051936738,0.09834808904516387
-1.292387872564424,-0.6643031923780343,0.48655868380449563,-0.8785614297448221,-0.9743839404926266,0.23255905515887002,0.23543566748868497,0.3817754272387139,-0.09762854634484802
0.07819869162161543,-0.6429494760207359,-0.4547054981379161,0.20820078896685837,-0.5182703588420725,-0.019742649348385172,-0.3987765755332239,0.5074993832560462,-0.2870193197188461
-0.23350761019415478,0.8789548154242149,0.078417866375988,1.3078124711174666,-0.07850590230087763,-0.6811214412358431,2.0018781647653743,0.42767824964749485,-0.8549596383635498
0.7050597266385632,-0.26654355655029616,-0.5412343263425735,0.09159486356329906,0.7368981431632414,0.22370650683188936,0.02591545018869978,-0.9433245064701538,0.40558911498345057
-0.7140298804367369,1.3035195035457527,-0.46444608879628146,-0.13660299428922396,0.09543092957204242,1.249464251530321,-0.629506202719727,0.6747043913570033,1.031163385191647
-0.45806569202611874,-0.7176517271547758,-0.4838457044796038,-0.13859180200264803,0.428281766625549,0.41088385650649695,-0.1850195541946676,-0.10130359227692044,-0.010893287867100818
0.3617226221169084,1.2100142452458198,-0.5722076815275176,0.7103439564428004,0.6044123001364589,-0.13238478454277824,-0.3720184449372084,-0.257025658492804,-0.8146470524765473
-0.4800936184606182,-0.9779522158079899,0.16726037760677306,0.5065882270608824,-0.6890950051074116,0.17210870668801379,-0.08782473282341119,0.7567441161561443,-0.08420985167529595
-0.31420538669446096,-0.7920585690062862,-0.4422332608284408,-0.7039308003906695,1.3376632784959357,-0.5876972957032452,1.0871615560170085,0.39706993418369296,0.25585613400226265
